Episode,Chapter,Index,Name,Text
Turnabout goodbyes,6,173,Judge,"Hmm... Indeed. Alone, it is a little weak for evidence in a murder trial. We would need some other corroborating evidence..."
Turnabout goodbyes,6,174,Phoenix,(Where am I going to find that!?)
Turnabout goodbyes,6,175,Maya,Nick! We're getting closer! One more! If we can just get one more piece of evidence...!
Turnabout goodbyes,6,176,Phoenix,(Right... but what?)
Turnabout goodbyes,6,177,Karma,Hmph!
Turnabout goodbyes,6,178,Judge,"Very well, witness. You may continue."
Turnabout goodbyes,6,179,Parrot,"""Hello! Hello!"" *squawk*"
Turnabout goodbyes,6,180,Phoenix,Holdit.gif
Turnabout goodbyes,6,181,Phoenix,"Witness! You can't just say ""hello"" and expect us to get anywhere! I want you to testify! Maya, you talk to her."
Turnabout goodbyes,6,182,Maya,R-right! Uh... What do I say?
Turnabout goodbyes,6,183,Phoenix,(Maybe I'll get her to say the number of that safe...)
Turnabout goodbyes,6,184,Maya,Huh? The safe? Why?
Turnabout goodbyes,6,185,Phoenix,"Let's just try to get her to say anything, okay?"
Turnabout goodbyes,6,186,Maya,Polly! What was the number of the safe in the shack?
Turnabout goodbyes,6,187,Parrot,"""1228... 1228..."""
Turnabout goodbyes,6,188,Judge,"... My, what a reckless parrot. Well, Mr. Wright? You aren't claiming that this number has something to do with the caretaker?"
Turnabout goodbyes,6,189,Phoenix,Actually it does! That's why I had her say it!
Turnabout goodbyes,6,190,Karma,Hah! Ridiculous! How can the number to a safe tell us who the caretaker is? Show us your proof! What could possibly link this number to the caretaker's true identity!?
Turnabout goodbyes,6,191,Phoenix,Takethat.gif
Turnabout goodbyes,6,192,Karma,The DL-6 Case File? What is this obsession you have with that case?
Turnabout goodbyes,6,193,Judge,Mr. Wright. Where in this file is something relating to the safe number?
Turnabout goodbyes,6,194,Phoenix,"It's on the ""Case Summary"" page!"
Turnabout goodbyes,6,195,Judge,The Case... Summary?
Turnabout goodbyes,6,196,Phoenix,"Specifically, the date on which the DL-6 Incident occurred!"
Turnabout goodbyes,6,197,Judge,"The date of the incident? December 28...? Why, that's today's date. Fifteen years ago!"
Turnabout goodbyes,6,198,Phoenix,And the number on that safe is 1228!
Turnabout goodbyes,6,199,Judge,Ah!
Turnabout goodbyes,6,200,Phoenix,"He used the date of the DL-6 Incident as the number for his safe, Your Honor! That's how important that date was to him!"
Turnabout goodbyes,6,201,Judge,I see... it certainly is an interesting coincidence. People often do set their secret numbers to dates.
Turnabout goodbyes,6,202,Karma,Objection.gif
Turnabout goodbyes,6,203,Karma,"Bah! This is not tangible proof! I set my ATM card's number to ""0001"" because I'm number one! This has nothing to do with a date! Nothing!"
Turnabout goodbyes,6,204,Judge,That's enough! I think we've reached a conclusion here.
Turnabout goodbyes,6,205,Karma,"This is a mere coincidence, that's all!"
Turnabout goodbyes,6,206,Judge,"True, that is a possibility. However, two coincidences at the same time seems more like a ""pattern"" to me."
Turnabout goodbyes,6,207,Karma,Wh... what are you saying!?
Turnabout goodbyes,6,208,Judge,Summon the caretaker of the boat shop. Immediately!
Turnabout goodbyes,6,209,Judge,Witness... Tell us your name.
Turnabout goodbyes,6,210,Karma,Objection.gif
Turnabout goodbyes,6,211,Karma,"Wait! This witness, he doesn't remember..."
Turnabout goodbyes,6,212,Uncle,No... it's okay.
Turnabout goodbyes,6,213,Phoenix,...!
Turnabout goodbyes,6,214,Uncle,I've accomplished what I wanted to do. I'm done.
Turnabout goodbyes,6,215,Maya,Nick! He looks totally different!
Turnabout goodbyes,6,216,Phoenix,"This is the real Yogi, I think. Finally. He's been acting feeble to hide his true identity. Acting... for 15 years!"
Turnabout goodbyes,6,217,Judge,W-well...! Let me ask you again. Please state your name for the court!
Turnabout goodbyes,6,218,Yogi,"My name... is Yanni Yogi. 15 years ago, I served as a bailiff in this very court."
Turnabout goodbyes,6,219,Judge,Order! Order! Yanni Yogi! So was it you who killed Robert Hammond...? And tried to frame Miles Edgeworth for his death?
Turnabout goodbyes,6,220,Yogi,"... Yes. It was me. I did it. ... They put me on the witness stand 15 years ago... Robert Hammond... he said I was mentally unsound. He told me it would make me innocent. Get me off the hook. So... I pretended to have brain damage... I was innocent, really! But he didn't believe me! We won the trial... But I lost everything. I lost my job, my fiancee, my social standing... ... Then, this year, 15 years later... A package arrived. It was a letter... and a pistol. The plan was written out in careful detail. It was a plan to take my revenge on the people who ruined my life. I didn't care who had sent it. I thought this was my chance, after 15 years, this was it! Finally, a chance to have my revenge on Robert Hammond and Miles Edgeworth... I have no regrets."
Turnabout goodbyes,6,221,Judge,W-wait a moment! Revenge... against Miles Edgeworth? What do you mean?
Turnabout goodbyes,6,222,Yogi,"I'm not at liberty to speak on that matter. Why don't you ask Mr. Edgeworth yourself? Anyway, I admit it, I was the one who killed Robert Hammond."
Turnabout goodbyes,6,223,Judge,von Karma... Where is Mr. Yogi?
Turnabout goodbyes,6,224,Karma,"Under arrest, Your Honor. I saw no room for error in his confession."
Turnabout goodbyes,6,225,Judge,"Then... the defendant, Miles Edgeworth is..."
Turnabout goodbyes,6,226,Karma,"Innocent. In this case, at least."
Turnabout goodbyes,6,227,Judge,Hmm. Very well. Will the defendant please take the stand?
Turnabout goodbyes,6,228,Judge,"There are a few mysteries left unsolved. Still, you are cleared of suspicion for this particular case. So I would like to pass judgment on the murder of Mr. Robert Hammond. Any objections?"
Turnabout goodbyes,6,229,Phoenix,...
Turnabout goodbyes,6,230,Edgeworth,...
Turnabout goodbyes,6,231,Karma,...
Turnabout goodbyes,6,232,Phoenix,(I don't believe it! Why isn't von Karma saying anything?)
Turnabout goodbyes,6,233,Judge,"Very well. This court finds the defendant, Mr. Miles Edgeworth..."
Turnabout goodbyes,6,234,Judge,Not Guilty
Turnabout goodbyes,6,235,Judge,That is all. The court is adjourned!
Turnabout goodbyes,6,236,Edgeworth,Objection.gif
Turnabout goodbyes,6,237,Judge,"D-did someone just say ""objection""?"
Turnabout goodbyes,6,238,Phoenix,"(It wasn't von Karma...! Wait, but that means...) No... Edgeworth!?"
Turnabout goodbyes,6,239,Edgeworth,Your Honor. I object to your judgment.
Turnabout goodbyes,6,240,Judge,Wh-what do you mean?
Turnabout goodbyes,6,241,Edgeworth,"I'm not innocent at all! As we have heard, Yanni Yogi killed Robert Hammond in revenge. But, revenge for what?"
Turnabout goodbyes,6,242,Maya,Nick! Edgeworth is trying to confess! He's going to say he's guilty! He's going to tell them he was the murderer in the DL-6 Incident! He's going to tell them he killed his own dad!
Turnabout goodbyes,6,243,Phoenix,(Uh oh! What do I do?)
Turnabout goodbyes,6,244,Phoenix,Objection.gif
Turnabout goodbyes,6,245,Phoenix,The judgment has already been passed! I object to Edgeworth's outburst...
Turnabout goodbyes,6,246,Karma,Objection.gif
Turnabout goodbyes,6,247,Karma,"Didn't something like this happen yesterday, too? I believe a certain witness raised an objection after a guilty verdict was passed."
Turnabout goodbyes,6,248,Phoenix,(That would be Larry...)
Turnabout goodbyes,6,249,Karma,We must hear this new statement! We must hear Miles Edgeworth!
Turnabout goodbyes,6,250,Judge,He's right. We have a duty to hear Mr. Edgeworth out.
Turnabout goodbyes,6,251,Edgeworth,"For fifteen years... I have had a recurring dream. A nightmare... it's only a nightmare. That's what I told myself. But now I know, it wasn't a dream. Yanni Yogi wasn't the killer."
Turnabout goodbyes,6,252,Judge,You mean... in the incident where your father died?
Turnabout goodbyes,6,253,Edgeworth,"From the distance of the shot, it wasn't suicide, either. Everything was as clear as day. The murderer... The criminal in the DL-6 Incident... It was me! Your Honor! I confess my guilt! I am guilty for DL-6, the statute of limitations of which ends today! The culprit... is me!"
Turnabout goodbyes,6,254,Judge,"Order! Order! This is certainly unexpected! The defendant, declared innocent, is confessing to another crime! A crime for which the statute of limitations runs out today! I'm not really sure how I should deal with this..."
Turnabout goodbyes,6,255,Karma,Bah! It's obvious. We hold a trial. Right here. Right now. We try this man for his crime of fifteen years ago!
Turnabout goodbyes,6,256,Judge,"I think... I think I would like to take a five minute recess. During this time, I will consider the appropriate course of action to take. Court is adjourned!"
Turnabout goodbyes,6,257,Edgeworth,"I'm sorry, Wright. I've just wasted all of your effort."
Turnabout goodbyes,6,258,Gumshoe,"... Mr. Edgeworth... I just don't believe it, pal! I mean, you... kill your dad?"
Turnabout goodbyes,6,259,Edgeworth,"I didn't want to believe it myself, Detective! But... it's the truth. I deserve to be punished. Murder is murder, no matter what the circumstances."
Turnabout goodbyes,6,260,Gumshoe,This is crazy! Just crazy!
Turnabout goodbyes,6,261,Maya,... ...? Nick? What are you doing?
Turnabout goodbyes,6,262,Phoenix,Huh? Oh... I was just reading through the Court Record once more. I'm getting my case ready.
Turnabout goodbyes,6,263,Maya,Your case... for what?
Turnabout goodbyes,6,264,Phoenix,Huh? Isn't it obvious? I'm going to prove that Miles Edgeworth is innocent.
Turnabout goodbyes,6,265,Gumshoe,"...! Wh-what are you talking about, pal! He just admitted to it! He confessed that he did it! In court!"
Turnabout goodbyes,6,266,Phoenix,"I'm sorry, Edgeworth. But I don't believe in your ""nightmare."""
Turnabout goodbyes,6,267,Edgeworth,Wh-what!?
Turnabout goodbyes,6,268,Phoenix,"It's just a dream. It's not real. The truth is right here in this Court Record. In any case, tighten your belts. The real fight is just beginning. I'll prove you're innocent. Trust me."
Turnabout goodbyes,6,269,Edgeworth,W-Wright...
Turnabout goodbyes,6,270,Judge,"Then, I would like to resume our trial."
Turnabout goodbyes,6,271,Karma,"Judge! Miles Edgeworth has admitted his own guilt. He has confessed his crime. Let us begin by hearing his testimony. Then, though pointless, let the defense do their cross-examining. The statute of limitations on the DL-6 Incident runs out today. Though it's unconventional for me, I'd like to run this one by the book."
Turnabout goodbyes,6,272,Judge,I see. Does the defense have any objections?
Turnabout goodbyes,6,273,Phoenix,"No, Your Honor. (von Karma... you knew this was going to happen from the very beginning, didn't you!)"
Turnabout goodbyes,6,274,Judge,Very well. Will Miles Edgeworth take the stand?
Turnabout goodbyes,6,275,Karma,Will the witness state his name and profession.
Turnabout goodbyes,6,276,Edgeworth,Miles Edgeworth... I am a prosecuting attorney.
Turnabout goodbyes,6,277,Karma,"Mr. Edgeworth. Fifteen years ago, you mistakenly killed your father, Gregory Edgeworth. Is this correct?"
Turnabout goodbyes,6,278,Edgeworth,... It is correct.
Turnabout goodbyes,6,279,Karma,Then testify about this matter to the court.
Turnabout goodbyes,6,280,Phoenix,(When Edgeworth was telling me about his dream yesterday I noticed something... One detail didn't quite fit. That will be the key... but only if I can get it to work!)
Turnabout goodbyes,6,281,Maya,Please... Please...
Turnabout goodbyes,6,282,Judge,"Hmm... And, until now, you thought this memory was a ""dream""?"
Turnabout goodbyes,6,283,Edgeworth,"We were stuck in that elevator for five hours. The oxygen in the elevator ran out, and I lost my memory of the events."
Turnabout goodbyes,6,284,Karma,Bah! The same claim Mr. Yogi has made!
Turnabout goodbyes,6,285,Judge,"Very well. Mr. Wright? Your cross-examination, please."
Turnabout goodbyes,6,286,Phoenix,"Yes, Your Honor."
Turnabout goodbyes,6,287,Edgeworth,"That day, I had gone to the courtroom to observe one of my father's trials."
Turnabout goodbyes,6,288,Phoenix,What was the trial your father was involved in on that day?
Turnabout goodbyes,6,289,Edgeworth,"I don't remember things very clearly. Only two things... I know my father lost, and Mr. von Karma was the prosecuting attorney."
Turnabout goodbyes,6,290,Judge,Mr. von Karma? You were handling that case?
Turnabout goodbyes,6,291,Karma,It was fifteen years ago. I don't remember the details.
Turnabout goodbyes,6,292,Phoenix,(That was when Edgeworth pointed out the problem in von Karma's evidence...)
Turnabout goodbyes,6,293,Edgeworth,"As we went to leave, an earthquake struck, trapping us in the elevator."
Turnabout goodbyes,6,294,Phoenix,"So, there were three people including yourself trapped in that elevator?"
Turnabout goodbyes,6,295,Edgeworth,"Yes. Myself, my father, and Yanni Yogi. We were fine at first... But then as time passed, and no one came to help..."
Turnabout goodbyes,6,296,Edgeworth,"My father and Mr. Yogi lost their composure, and began to argue."
Turnabout goodbyes,6,297,Phoenix,What did you do then?
Turnabout goodbyes,6,298,Edgeworth,"I was a nine-year-old boy at the time. What could I do? I was scared... Trembling, in the corner. But then..."
Turnabout goodbyes,6,299,Edgeworth,"Just then, something heavy fell at my feet."
Turnabout goodbyes,6,300,Phoenix,What was it?
Turnabout goodbyes,6,301,Edgeworth,"A pistol. I assume it was the bailiff, Yanni Yogi's. The safety must have come off when it fell from his holster."
Turnabout goodbyes,6,302,Karma,And you picked it up. What happened next?
Turnabout goodbyes,6,303,Edgeworth,"I picked it up, and threw it at Mr. Yogi. I wanted them to stop fighting."
Turnabout goodbyes,6,304,Phoenix,Did you know it was a pistol when you threw it?
Turnabout goodbyes,6,305,Edgeworth,I think I knew. I knew it was dangerous. But... the air was getting so thick. I panicked.
Turnabout goodbyes,6,306,Karma,"So, you're saying that you threw the pistol at Mr. Yogi."
Turnabout goodbyes,6,307,Edgeworth,I was... in a daze.
Turnabout goodbyes,6,308,Edgeworth,"A moment later, there was a single gunshot, then a scream."
Turnabout goodbyes,6,309,Phoenix,Holdit.gif
Turnabout goodbyes,6,310,Phoenix,The gun fired once?
Turnabout goodbyes,6,311,Edgeworth,"Yes... I think... after I threw it, I lost consciousness. Since then... They've echoed in my head, every day. That gunshot, and that horrible scream."
Turnabout goodbyes,6,312,Phoenix,The scream...
Turnabout goodbyes,6,313,Phoenix,Objection.gif
Turnabout goodbyes,6,314,Phoenix,Are you sure you only heard one gunshot?
Turnabout goodbyes,6,315,Edgeworth,"Yes. I'm sure of that. I heard the shot, and the scream... Then everything faded. I was unconscious until the rescuers came."
Turnabout goodbyes,6,316,Judge,I see...
